idna_subject,checker_type,destination,tested_at
96svip.com,AVAILABILITY,origin.list,2024-02-12 12:09:36.980266
8857375.com,AVAILABILITY,origin.list,2024-02-12 12:09:36.980735
9907375.com,AVAILABILITY,origin.list,2024-02-12 12:09:36.983092
9917375.com,AVAILABILITY,origin.list,2024-02-12 12:09:37.037875
9112830.com,AVAILABILITY,origin.list,2024-02-12 12:09:39.195780
8867375.com,AVAILABILITY,origin.list,2024-02-12 12:09:40.120713
88online.wiki,AVAILABILITY,origin.list,2024-02-12 12:09:43.314785
9148837.com,AVAILABILITY,origin.list,2024-02-12 12:09:45.414707
9595ag.com,AVAILABILITY,origin.list,2024-02-12 12:09:45.414707
9927375.com,AVAILABILITY,origin.list,2024-02-12 12:09:45.422240
9796688.com,AVAILABILITY,origin.list,2024-02-12 12:09:45.422728
9659zfym8.com,AVAILABILITY,origin.list,2024-02-12 12:09:45.614639
952483.net,AVAILABILITY,origin.list,2024-02-12 12:09:46.950632
986733.host,AVAILABILITY,origin.list,2024-02-12 12:09:47.251232
8817375.com,AVAILABILITY,origin.list,2024-02-12 12:09:47.252202
98634.host,AVAILABILITY,origin.list,2024-02-12 12:09:47.346593
9460367.com,AVAILABILITY,origin.list,2024-02-12 12:09:48.183130
952486.com,AVAILABILITY,origin.list,2024-02-12 12:09:48.729789
8827375.com,AVAILABILITY,origin.list,2024-02-12 12:09:48.829118
8806587.com,AVAILABILITY,origin.list,2024-02-12 12:09:49.298699
969416.com,AVAILABILITY,origin.list,2024-02-12 12:09:49.990391
9947375.com,AVAILABILITY,origin.list,2024-02-12 12:09:50.011293
941348.com,AVAILABILITY,origin.list,2024-02-12 12:09:50.448455
8847375.com,AVAILABILITY,origin.list,2024-02-12 12:09:51.178319
9937375.com,AVAILABILITY,origin.list,2024-02-12 12:09:51.230701
943102.com,AVAILABILITY,origin.list,2024-02-12 12:09:51.659202
9957375.com,AVAILABILITY,origin.list,2024-02-12 12:09:52.116192
